"","playerID","1","2","3","4","5","6","7","8","9","10","11"
"919","grateju01","LAA","","","","","","","","","",""
"920","graveke01","TOR","OAK","OAK","","","","","","","",""
"921","grayje02","CHA","SEA","MIN","","","","","","","",""
"922","grayjo02","COL","COL","","","","","","","","",""
"923","grayso01","OAK","OAK","OAK","OAK","","","","","","",""
"924","greenad01","MIA","","","","","","","","","",""
"925","greench03","NYA","","","","","","","","","",""
"926","greengr01","OAK","LAA","LAA","LAA","SFN","","","","","",""
"927","greenni01","MIA","MIA","","","","","","","","",""
"928","greenni02","SLN","SLN","","","","","","","","",""
"929","greense01","MIL","","","","","","","","","",""
"930","greensh02","NYA","DET","DET","","","","","","","",""
"931","greenta01","MIL","MIL","","","","","","","","",""
"932","greenty02","SLN","SLN","HOU","CHA","","","","","","",""
"933","gregelu01","SDN","SDN","SDN","OAK","HOU","HOU","","","","",""
"934","greggke01","BAL","BAL","CHN","MIA","CIN","","","","","",""
"935","gregodi01","CIN","ARI","ARI","NYA","NYA","","","","","",""
"936","greinza01","MIL","MIL","LAA","LAN","LAN","LAN","ARI","","","",""
"937","grichra01","SLN","SLN","SLN","","","","","","","",""
"938","griffaj01","OAK","OAK","TEX","","","","","","","",""
"939","grillja01","PIT","PIT","PIT","PIT","LAA","ATL","ATL","TOR","","",""
"940","grimmju01","TEX","TEX","CHN","CHN","CHN","CHN","","","","",""
"941","grossro01","HOU","HOU","HOU","MIN","","","","","","",""
"942","grubeja01","LAA","","","","","","","","","",""
"943","gsellro01","NYN","","","","","","","","","",""
"944","guaipma01","SEA","SEA","","","","","","","","",""
"945","guerral01","LAN","LAN","","","","","","","","",""
"946","guerrde01","PIT","LAA","","","","","","","","",""
"947","guerrja01","LAN","LAN","LAN","CHA","CHA","LAA","","","","",""
"948","guerrju02","CHA","MIL","","","","","","","","",""
"949","guerrma02","LAN","LAN","LAN","CHN","MIN","","","","","",""
"950","guerrta01","SDN","","","","","","","","","",""
"951","guerrvl01","BAL","","","","","","","","","",""
"952","guillca01","DET","","","","","","","","","",""
"953","guilmpr01","CLE","BAL","TBA","MIL","","","","","","",""
"954","gurkaja01","COL","COL","","","","","","","","",""
"955","gustaja01","HOU","","","","","","","","","",""
"956","guthrje01","BAL","COL","KCA","KCA","KCA","KCA","","","","",""
"957","gutiefr01","SEA","SEA","SEA","SEA","SEA","","","","","",""
"958","gutieju01","ARI","KCA","LAA","SFN","","","","","","",""
"959","guyerbr01","TBA","TBA","TBA","TBA","TBA","CLE","","","","",""
"960","guzmafr01","TBA","","","","","","","","","",""
"961","guzmaje01","SDN","SDN","SDN","HOU","","","","","","",""
"962","gwynnto02","LAN","LAN","PHI","","","","","","","",""
"963","gyorkje01","SDN","SDN","SDN","SLN","","","","","","",""
"964","hackeer01","MIN","SFN","","","","","","","","",""
"965","hafnetr01","CLE","CLE","NYA","","","","","","","",""
"966","hagadni01","CLE","CLE","CLE","CLE","CLE","","","","","",""
"967","hagenbr01","ARI","","","","","","","","","",""
"968","haguema01","PIT","PIT","TOR","","","","","","","",""
"969","hahnje01","SDN","OAK","OAK","","","","","","","",""
"970","hairsje02","WAS","MIL","LAN","LAN","","","","","","",""
"971","hairssc01","NYN","NYN","CHN","WAS","WAS","","","","","",""
"972","haleda02","ATL","ATL","COL","COL","","","","","","",""
"973","hallaro01","PHI","PHI","PHI","","","","","","","",""
"974","hallbi03","HOU","SFN","BAL","","","","","","","",""
"975","hallco01","SFN","MIA","","","","","","","","",""
"976","halmagr01","SEA","","","","","","","","","",""
"977","haltose01","MIL","","","","","","","","","",""
"978","hambuma01","TEX","","","","","","","","","",""
"979","hamelco01","PHI","PHI","PHI","PHI","PHI","TEX","TEX","","","",""
"980","hamilbi02","CIN","CIN","CIN","CIN","","","","","","",""
"981","hamiljo03","TEX","TEX","LAA","LAA","TEX","","","","","",""
"982","hamilma01","SLN","","","","","","","","","",""
"983","hammeja01","COL","BAL","BAL","CHN","OAK","CHN","CHN","","","",""
"984","hammoro01","ARI","","","","","","","","","",""
"985","hampsju01","NYN","","","","","","","","","",""
"986","hamreer01","SDN","","","","","","","","","",""
"987","handbr01","FLO","MIA","MIA","MIA","MIA","SDN","","","","",""
"988","handdo01","MIL","CIN","","","","","","","","",""
"989","hanigmi01","ARI","","","","","","","","","",""
"990","hanigry01","CIN","CIN","CIN","TBA","BOS","BOS","","","","",""
"991","hannaja01","CLE","CLE","CIN","CIN","","","","","","",""
"992","hanrajo01","PIT","PIT","BOS","","","","","","","",""
"993","hansoal01","PIT","","","","","","","","","",""
"994","hansoto01","ATL","ATL","LAA","","","","","","","",""
"995","happja01","HOU","HOU","TOR","TOR","TOR","SEA","PIT","TOR","","",""
"996","haranaa01","SDN","LAN","SEA","NYN","ATL","PHI","","","","",""
"997","harderi01","OAK","","","","","","","","","",""
"998","hardybl01","DET","DET","DET","","","","","","","",""
"999","hardyjj01","BAL","BAL","BAL","BAL","BAL","BAL","","","","",""
"1000","harenda01","LAA","LAA","WAS","LAN","MIA","CHN","","","","",""
"1001","harpebr03","WAS","WAS","WAS","WAS","WAS","","","","","",""
"1002","harrelu01","CHA","HOU","HOU","HOU","HOU","ATL","TEX","","","",""
"1003","harribr01","LAA","","","","","","","","","",""
"1004","harrijo05","PIT","PIT","PIT","PIT","PIT","PIT","","","","",""
"1005","harrima01","TEX","TEX","TEX","TEX","TEX","","","","","",""
"1006","harrimi03","SLN","","","","","","","","","",""
"1007","harriwi01","NYN","CIN","","","","","","","","",""
"1008","harriwi02","COL","ARI","ARI","HOU","HOU","","","","","",""
"1009","hartco01","MIL","MIL","SEA","PIT","","","","","","",""
"1010","hartdo01","BAL","","","","","","","","","",""
"1011","harvema01","NYN","NYN","NYN","NYN","","","","","","",""
"1012","hassaal01","BOS","","","","","","","","","",""
"1013","hatchch02","FLO","MIA","MIA","MIA","LAN","LAN","","","","",""
"1014","hathast01","ARI","","","","","","","","","",""
"1015","hatlema01","SLN","","","","","","","","","",""
"1016","hawkila01","MIL","LAA","NYN","COL","COL","TOR","","","","",""
"1017","hawksbl01","LAN","","","","","","","","","",""
"1018","hawpebr01","SDN","LAA","","","","","","","","",""
"1019","hayesbr01","FLO","MIA","KCA","KCA","CLE","","","","","",""
"1020","hayesdr01","CIN","","","","","","","","","",""
"1021","hazelje01","SLN","","","","","","","","","",""
"1022","headje01","CLE","","","","","","","","","",""
"1023","headlch01","SDN","SDN","SDN","SDN","NYA","NYA","NYA","","","",""
"1024","healyry01","OAK","","","","","","","","","",""
"1025","heanean01","MIA","LAA","LAA","","","","","","","",""
"1026","heathde01","CHA","CHA","","","","","","","","",""
"1027","heathsl01","NYA","","","","","","","","","",""
"1028","hechaad01","TOR","MIA","MIA","MIA","MIA","","","","","",""
"1029","hedgeau01","SDN","SDN","","","","","","","","",""
"1030","hefneje01","NYN","NYN","","","","","","","","",""
"1031","heilmaa01","ARI","","","","","","","","","",""
"1032","heisech01","CIN","CIN","CIN","CIN","LAN","WAS","","","","",""
"1033","hellebe01","NYA","","","","","","","","","",""
"1034","hellije01","TBA","TBA","TBA","TBA","ARI","PHI","","","","",""
"1035","hellwjo01","MIL","","","","","","","","","",""
"1036","helmswe01","FLO","","","","","","","","","",""
"1037","heltoto01","COL","COL","COL","","","","","","","",""
"1038","hembrhe01","SFN","BOS","BOS","BOS","","","","","","",""
"1039","hendeji01","MIL","MIL","MIL","NYN","","","","","","",""
"1040","hendrky01","CHN","CHN","CHN","","","","","","","",""
"1041","hendrli01","MIN","MIN","MIN","TOR","KCA","TOR","OAK","","","",""
"1042","hendrma01","BAL","","","","","","","","","",""
"1043","hennse01","NYN","","","","","","","","","",""
"1044","henslcl01","FLO","SFN","","","","","","","","",""
"1045","heredgu01","SEA","","","","","","","","","",""
"1046","hermije01","CIN","SDN","SDN","","","","","","","",""
"1047","hernace02","PHI","PHI","PHI","PHI","","","","","","",""
"1048","hernada01","ARI","ARI","ARI","ARI","PHI","","","","","",""
"1049","hernadi01","ATL","","","","","","","","","",""
"1050","hernaen02","HOU","MIA","LAN","LAN","","","","","","",""
"1051","hernafe02","SEA","SEA","SEA","SEA","SEA","SEA","","","","",""
"1052","hernago01","PIT","MIA","PIT","SFN","","","","","","",""
"1053","hernali01","WAS","ATL","MIL","","","","","","","",""
"1054","hernalu01","TEX","","","","","","","","","",""
"1055","hernama02","BOS","","","","","","","","","",""
"1056","hernaos01","ARI","ARI","","","","","","","","",""
"1057","hernape02","CHA","MIN","COL","","","","","","","",""
"1058","hernara02","CIN","COL","LAN","","","","","","","",""
"1059","hernate01","HOU","","","","","","","","","",""
"1060","herndda01","PHI","PHI","","","","","","","","",""
"1061","herreda01","MIL","NYN","","","","","","","","",""
"1062","herredi01","NYN","NYN","","","","","","","","",""
"1063","herreel01","LAN","LAN","MIL","MIL","","","","","","",""
"1064","herrejo03","COL","COL","COL","BOS","CHN","","","","","",""
"1065","herreke01","KCA","KCA","KCA","KCA","KCA","KCA","","","","",""
"1066","herreod01","PHI","PHI","","","","","","","","",""
"1067","herreyo01","LAA","","","","","","","","","",""
"1068","herrmch01","MIN","MIN","MIN","MIN","ARI","","","","","",""
"1069","herrmfr01","CLE","CLE","PHI","","","","","","","",""
"1070","hesslke01","ARI","ARI","SDN","","","","","","","",""
"1071","hestejo01","LAA","LAA","","","","","","","","",""
"1072","hestoch01","SFN","SFN","SFN","","","","","","","",""
"1073","heywaja01","ATL","ATL","ATL","ATL","SLN","CHN","","","","",""
"1074","hicksaa01","MIN","MIN","MIN","NYA","","","","","","",""
"1075","hicksbr01","ATL","OAK","SFN","","","","","","","",""
"1076","hicksjo02","SEA","DET","","","","","","","","",""
"1077","hillaa01","TOR","ARI","ARI","ARI","ARI","ARI","MIL","BOS","","",""
"1078","hillko01","CHN","CHN","MIA","PHI","","","","","","",""
"1079","hillri01","BOS","BOS","CLE","LAA","NYA","BOS","OAK","LAN","","",""
"1080","hillsh01","TOR","","","","","","","","","",""
"1081","hillst01","SLN","","","","","","","","","",""
"1082","hillta01","WAS","WAS","","","","","","","","",""
"1083","hinojda01","BOS","PHI","PHI","","","","","","","",""
"1084","hinshal01","SDN","CHN","","","","","","","","",""
"1085","hinsker01","ATL","ATL","ARI","","","","","","","",""
"1086","hochelu01","KCA","KCA","KCA","KCA","KCA","","","","","",""
"1087","hoeslj01","BAL","BAL","HOU","HOU","HOU","","","","","",""
"1088","hoeyja02","MIN","","","","","","","","","",""
"1089","hoffmja01","LAN","","","","","","","","","",""
"1090","hoffmje02","COL","","","","","","","","","",""
"1091","holadbr01","DET","DET","DET","DET","TEX","BOS","","","","",""
"1092","holdejo02","NYA","","","","","","","","","",""
"1093","holdzjo01","PIT","","","","","","","","","",""
"1094","hollade01","TEX","TEX","TEX","TEX","TEX","TEX","","","","",""
"1095","hollagr01","KCA","KCA","KCA","KCA","KCA","","","","","",""
"1096","hollama01","PHI","","","","","","","","","",""
"1097","hollima01","SLN","SLN","SLN","SLN","SLN","SLN","","","","",""
"1098","holmbda01","ARI","CIN","CIN","","","","","","","",""
"1099","holmst01","MIN","","","","","","","","","",""
"1100","holtbr01","PIT","BOS","BOS","BOS","BOS","","","","","",""
"1101","holtty01","CLE","CLE","CIN","CIN","","","","","","",""
"1102","hoodde01","MIA","","","","","","","","","",""
"1103","hoovejj01","CIN","CIN","CIN","CIN","CIN","","","","","",""
"1104","horstje01","CIN","PHI","PHI","","","","","","","",""
"1105","hosmeer01","KCA","KCA","KCA","KCA","KCA","KCA","","","","",""
"1106","hottoto01","BOS","KCA","","","","","","","","",""
"1107","housead01","MIL","","","","","","","","","",""
"1108","housetj01","CLE","CLE","CLE","","","","","","","",""
"1109","howarry01","PHI","PHI","PHI","PHI","PHI","PHI","","","","",""
"1110","howeljp01","TBA","TBA","LAN","LAN","LAN","LAN","","","","",""
"1111","hoyinja01","TEX","","","","","","","","","",""
"1112","hoytja01","HOU","","","","","","","","","",""
"1113","huch01","NYN","","","","","","","","","",""
"1114","hudsoda01","ARI","ARI","ARI","ARI","ARI","","","","","",""
"1115","hudsoky01","BAL","","","","","","","","","",""
"1116","hudsoor01","SDN","SDN","CHA","","","","","","","",""
"1117","hudsoti01","ATL","ATL","ATL","SFN","SFN","","","","","",""
"1118","huffau01","SFN","SFN","","","","","","","","",""
"1119","huffda01","CLE","CLE","CLE","NYA","SFN","NYA","LAN","LAA","","",""
"1120","hughedu01","MIN","","","","","","","","","",""
"1121","hugheja02","PIT","PIT","PIT","PIT","PIT","PIT","","","","",""
"1122","hughelu01","MIN","MIN","OAK","","","","","","","",""
"1123","hugheph01","NYA","NYA","NYA","MIN","MIN","MIN","","","","",""
"1124","humbeph01","CHA","CHA","HOU","","","","","","","",""
"1125","hundlni01","SDN","SDN","SDN","SDN","BAL","COL","COL","","","",""
"1126","huntece01","SDN","PHI","","","","","","","","",""
"1127","hunteto01","LAA","LAA","DET","DET","MIN","","","","","",""
"1128","hunteto02","TEX","BAL","BAL","BAL","BAL","BAL","CHN","CLE","BAL","",""
"1129","hurshja01","ATL","","","","","","","","","",""
"1130","hutchdr01","TOR","TOR","TOR","TOR","PIT","","","","","",""
"1131","hynesco01","SDN","TOR","","","","","","","","",""
"1132","iannech01","COL","LAA","LAA","LAA","LAA","SEA","","","","",""
"1133","ibanera01","PHI","NYA","SEA","LAA","KCA","","","","","",""
"1134","ibarred01","LAA","","","","","","","","","",""
"1135","igarary01","NYN","TOR","NYA","","","","","","","",""
"1136","iglesjo01","BOS","BOS","BOS","DET","DET","DET","","","","",""
"1137","iglesra01","CIN","CIN","","","","","","","","",""
"1138","inciaen01","ARI","ARI","ATL","","","","","","","",""
"1139","infanom01","FLO","MIA","DET","DET","KCA","KCA","KCA","","","",""
"1140","ingebr01","DET","DET","OAK","PIT","","","","","","",""
"1141","inglejo01","HOU","","","","","","","","","",""
"1142","iribahe01","CIN","","","","","","","","","",""
"1143","irwinph01","PIT","TEX","","","","","","","","",""
"1144","ishiktr01","MIL","BAL","NYA","PIT","SFN","SFN","PIT","","","",""
"1145","isrinja01","NYN","LAA","","","","","","","","",""
"1146","iwakuhi01","SEA","SEA","SEA","SEA","SEA","","","","","",""
"1147","izturce01","BAL","MIL","WAS","CIN","","","","","","",""
"1148","izturma01","LAA","LAA","TOR","TOR","","","","","","",""
"1149","jacksau01","DET","DET","DET","DET","SEA","SEA","CHN","CHA","","",""
"1150","jacksbr01","CHN","ARI","","","","","","","","",""
"1151","jacksco01","OAK","BOS","","","","","","","","",""
"1152","jacksed01","CHA","SLN","WAS","CHN","CHN","CHN","ATL","MIA","SDN","",""
"1153","jacksja01","SDN","","","","","","","","","",""
"1154","jackslu01","TEX","TEX","","","","","","","","",""
"1155","jacksry02","SLN","SLN","LAA","","","","","","","",""
"1156","jacobmi02","ARI","","","","","","","","","",""
"1157","jaimeju01","ATL","ATL","","","","","","","","",""
"1158","jakubch01","BAL","","","","","","","","","",""
"1159","jamesch03","MIN","","","","","","","","","",""
"1160","janispa01","CIN","ATL","ATL","BAL","BAL","","","","","",""
"1161","jankotr01","SDN","SDN","","","","","","","","",""
"1162","janseke01","LAN","LAN","LAN","LAN","LAN","LAN","","","","",""
"1163","janssca01","TOR","TOR","TOR","TOR","WAS","","","","","",""
"1164","jaramja01","PIT","","","","","","","","","",""
"1165","jasojo01","TBA","SEA","OAK","OAK","TBA","PIT","","","","",""
"1166","jayjo02","SLN","SLN","SLN","SLN","SLN","SDN","","","","",""
"1167","jeffrje01","KCA","KCA","TOR","TOR","MIL","MIL","MIL","TEX","","",""
"1168","jenkich01","TOR","TOR","TOR","TOR","","","","","","",""
"1169","jenkity01","ATL","","","","","","","","","",""
"1170","jenksbo01","BOS","","","","","","","","","",""
"1171","jennida01","MIA","MIA","MIA","CHA","CHA","","","","","",""
"1172","jennide01","TBA","TBA","TBA","TBA","TBA","TBA","","","","",""
"1173","jenseky01","ARI","","","","","","","","","",""
"1174","jepseke01","LAA","LAA","LAA","LAA","TBA","MIN","MIN","TBA","","",""
"1175","jeterde01","NYA","NYA","NYA","NYA","","","","","","",""
"1176","jimence01","SEA","PHI","PHI","PHI","MIL","","","","","",""
"1177","jimenlu01","SEA","","","","","","","","","",""
"1178","jimenlu02","LAA","LAA","MIL","BOS","","","","","","",""
"1179","jimenub01","COL","CLE","CLE","CLE","BAL","BAL","BAL","","","",""
"1180","joaquwa01","SFN","","","","","","","","","",""
"1181","johnsal02","COL","","","","","","","","","",""
"1182","johnsbr02","BOS","","","","","","","","","",""
"1183","johnsch05","HOU","HOU","ARI","ATL","ATL","ATL","CLE","MIA","","",""
"1184","johnsda06","TBA","CHA","BAL","TOR","SLN","","","","","",""
"1185","johnsel02","TBA","TBA","KCA","ATL","CLE","","","","","",""
"1186","johnser04","CHA","CHA","CHA","CHA","SDN","","","","","",""
"1187","johnsji04","BAL","BAL","BAL","OAK","DET","ATL","LAN","ATL","","",""
"1188","johnsjo09","FLO","MIA","TOR","","","","","","","",""
"1189","johnske05","ARI","TOR","TOR","TBA","NYA","BOS","BAL","ATL","NYN","ATL","NYN"
"1190","johnskr01","PIT","MIN","","","","","","","","",""
"1191","johnsmi04","CHA","LAN","","","","","","","","",""
"1192","johnsni01","BAL","","","","","","","","","",""
"1193","johnsre02","CHN","CHN","ATL","ATL","MIA","WAS","","","","",""
"1194","johnsro07","SDN","NYN","SLN","","","","","","","",""
"1195","johnsst02","BAL","BAL","BAL","SEA","","","","","","",""
"1196","jokiser01","CHN","","","","","","","","","",""
"1197","jonesad01","BAL","BAL","BAL","BAL","BAL","BAL","","","","",""
"1198","jonesan01","NYA","NYA","","","","","","","","",""
"1199","jonesch06","ATL","ATL","","","","","","","","",""
"1200","jonesga02","PIT","PIT","PIT","MIA","NYA","","","","","",""
"1201","jonesja06","SEA","SEA","","","","","","","","",""
"1202","jonesja07","DET","","","","","","","","","",""
"1203","jonesna01","CHA","CHA","CHA","CHA","CHA","","","","","",""
"1204","jordata01","WAS","WAS","WAS","","","","","","","",""
"1205","josepca01","BAL","BAL","BAL","","","","","","","",""
"1206","josepco01","NYA","","","","","","","","","",""
"1207","josepdo01","KCA","KCA","","","","","","","","",""
"1208","josepto01","PHI","","","","","","","","","",""
"1209","joycema01","TBA","TBA","TBA","TBA","LAA","PIT","","","","",""
"1210","judgeaa01","NYA","","","","","","","","","",""
"1211","judyjo01","CLE","","","","","","","","","",""
"1212","jungmta01","MIL","MIL","","","","","","","","",""
"1213","jurrjja01","ATL","ATL","BAL","COL","","","","","","",""
"1214","kaaihki01","KCA","OAK","","","","","","","","",""
"1215","kahnlto01","COL","COL","CHA","","","","","","","",""
"1216","kalisry01","BOS","CHN","CHN","","","","","","","",""
"1217","kangju01","PIT","PIT","","","","","","","","",""
"1218","karnsna01","WAS","TBA","TBA","SEA","","","","","","",""
"1219","karstje01","PIT","PIT","","","","","","","","",""
"1220","kawasmu01","SEA","TOR","TOR","TOR","CHN","","","","","",""
"1221","kazmisc01","LAA","CLE","OAK","OAK","HOU","LAN","","","","",""
"1222","kearnau01","CLE","MIA","MIA","","","","","","","",""
"1223","kelake01","TEX","TEX","","","","","","","","",""
"1224","kellesh01","SEA","SEA","NYA","NYA","SDN","WAS","","","","",""
"1225","kellyca01","SDN","SDN","ATL","","","","","","","",""
"1226","kellyca02","SLN","","","","","","","","","",""
"1227","kellydo01","DET","DET","DET","DET","MIA","MIA","","","","",""
"1228","kellyjo05","SLN","SLN","SLN","BOS","BOS","BOS","","","","",""
"1229","kellyry01","ATL","","","","","","","","","",""
"1230","kellyty01","NYN","","","","","","","","","",""
"1231","kempma01","LAN","LAN","LAN","LAN","SDN","SDN","ATL","","","",""
"1232","kempto01","HOU","","","","","","","","","",""
"1233","kendrho01","LAA","LAA","LAA","LAA","LAN","LAN","","","","",""
"1234","kendrky01","PHI","PHI","PHI","PHI","COL","","","","","",""
"1235","kennead01","SEA","LAN","","","","","","","","",""
"1236","kenneia01","ARI","ARI","ARI","SDN","SDN","SDN","KCA","","","",""
"1237","kensilo01","COL","SEA","DET","","","","","","","",""
"1238","keplema01","MIN","MIN","","","","","","","","",""
"1239","keppije01","HOU","SFN","TBA","CHA","","","","","","",""
"1240","kershcl01","LAN","LAN","LAN","LAN","LAN","LAN","","","","",""
"1241","keuchda01","HOU","HOU","HOU","HOU","HOU","","","","","",""
"1242","kickhmi01","SFN","SFN","","","","","","","","",""
"1243","kiebosp01","WAS","","","","","","","","","",""
"1244","kiekhde01","SLN","","","","","","","","","",""
"1245","kiermke01","TBA","TBA","TBA","TBA","","","","","","",""
"1246","kiescro01","SFN","ARI","","","","","","","","",""
"1247","kimbaco01","WAS","","","","","","","","","",""
"1248","kimbrcr01","ATL","ATL","ATL","ATL","SDN","BOS","","","","",""
"1249","kimhy01","BAL","","","","","","","","","",""
"1250","kinnejo01","CHA","SEA","","","","","","","","",""
"1251","kinslia01","TEX","TEX","TEX","DET","DET","DET","","","","",""
"1252","kintzbr01","MIL","MIL","MIL","MIL","MIL","MIN","","","","",""
"1253","kipnija01","CLE","CLE","CLE","CLE","CLE","CLE","","","","",""
"1254","kirkmmi01","TEX","TEX","TEX","TEX","SDN","MIL","","","","",""
"1255","kivlepa01","SDN","CIN","","","","","","","","",""
"1256","kleinph01","TEX","TEX","TEX","PHI","","","","","","",""
"1257","klubeco01","CLE","CLE","CLE","CLE","CLE","CLE","","","","",""
"1258","knebeco01","DET","MIL","MIL","","","","","","","",""
"1259","knudsgu01","DET","","","","","","","","","",""
"1260","koberje01","WAS","WAS","","","","","","","","",""
"1261","kochma01","ARI","","","","","","","","","",""
"1262","koehlto01","MIA","MIA","MIA","MIA","MIA","","","","","",""
"1263","kohnmi01","LAA","LAA","LAA","ATL","","","","","","",""
"1264","komater01","SLN","MIN","","","","","","","","",""
"1265","konerpa01","CHA","CHA","CHA","CHA","","","","","","",""
"1266","kontoge01","NYA","SFN","SFN","SFN","SFN","SFN","","","","",""
"1267","korecbo01","TOR","TOR","","","","","","","","",""
"1268","kotchca01","TBA","CLE","MIA","","","","","","","",""
"1269","kotsama01","MIL","SDN","SDN","","","","","","","",""
"1270","kottage01","MIL","MIL","OAK","KCA","CLE","SLN","TOR","","","",""
"1271","kouzmke01","OAK","COL","TEX","","","","","","","",""
"1272","kozmape01","SLN","SLN","SLN","SLN","SLN","","","","","",""
"1273","kratzer01","PHI","PHI","PHI","TOR","KCA","KCA","PHI","HOU","PIT","",""
"1274","krausma01","HOU","HOU","LAA","TBA","DET","","","","","",""
"1275","kroenza01","ARI","","","","","","","","","",""
"1276","krolia01","WAS","DET","DET","ATL","","","","","","",""
"1277","kubelja01","MIN","ARI","ARI","CLE","MIN","","","","","",""
"1278","kubitky01","LAA","","","","","","","","","",""
"1279","kuhlch01","PIT","","","","","","","","","",""
"1280","kuoho01","LAN","","","","","","","","","",""
"1281","kurodhi01","LAN","NYA","NYA","NYA","","","","","","",""
"1282","lackejo01","BOS","BOS","BOS","SLN","SLN","CHN","","","","",""
"1283","ladenty01","OAK","OAK","","","","","","","","",""
"1284","laffeaa01","SEA","NYA","TOR","NYN","TOR","COL","","","","",""
"1285","lafrobo01","SEA","PIT","PIT","","","","","","","",""
"1286","lagarju01","NYN","NYN","NYN","NYN","","","","","","",""
"1287","lahaibr01","CHN","CHN","","","","","","","","",""
"1288","lairdbr01","NYA","HOU","HOU","","","","","","","",""
"1289","lairdge01","SLN","DET","ATL","ATL","ARI","","","","","",""
"1290","lakeju01","CHN","CHN","CHN","BAL","TOR","","","","","",""
"1291","lallibl01","CHN","MIL","ATL","","","","","","","",""
"1292","lamarry01","CIN","BOS","","","","","","","","",""
"1293","lambja01","ARI","ARI","ARI","","","","","","","",""
"1294","lambjo02","CIN","CIN","","","","","","","","",""
"1295","lamboan01","PIT","PIT","PIT","OAK","","","","","","",""
"1296","laneja01","SDN","","","","","","","","","",""
"1297","langery01","SEA","LAA","TOR","","","","","","","",""
"1298","langwma01","CLE","ARI","","","","","","","","",""
"1299","lannajo01","WAS","WAS","PHI","NYN","","","","","","",""
"1300","laporma01","CLE","CLE","","","","","","","","",""
"1301","larocad01","WAS","WAS","WAS","WAS","CHA","","","","","",""
"1302","larocan01","OAK","TOR","","","","","","","","",""
"1303","lasteto01","ATL","CHN","CHN","","","","","","","",""
"1304","latosma01","SDN","CIN","CIN","CIN","MIA","LAN","LAA","CHA","WAS","",""
"1305","lavarry01","BOS","BOS","BOS","BOS","BAL","ATL","","","","",""
"1306","lawde01","SFN","","","","","","","","","",""
"1307","lawribr01","TOR","TOR","TOR","TOR","OAK","CHA","","","","",""
"1308","layneto01","SDN","SDN","BOS","BOS","BOS","NYA","","","","",""
"1309","lazora01","MIA","","","","","","","","","",""
"1310","leagubr01","SEA","SEA","LAN","LAN","LAN","","","","","",""
"1311","leakemi01","CIN","CIN","CIN","CIN","CIN","SFN","SLN","","","",""
"1312","leathja01","NYN","","","","","","","","","",""
"1313","leblawa01","SDN","MIA","MIA","HOU","LAA","NYA","LAA","SEA","PIT","",""
"1314","leclejo01","TEX","","","","","","","","","",""
"1315","lecursa01","CIN","CIN","CIN","CIN","CIN","","","","","",""
"1316","ledezwi01","TOR","","","","","","","","","",""
"1317","leeca01","HOU","HOU","MIA","","","","","","","",""
"1318","leech01","CLE","CLE","CLE","","","","","","","",""
"1319","leecl02","PHI","PHI","PHI","PHI","","","","","","",""
"1320","leeda02","SEA","","","","","","","","","",""
"1321","leede02","BAL","PIT","","","","","","","","",""
"1322","leesmch01","CHA","CHA","","","","","","","","",""
"1323","leeza01","LAN","","","","","","","","","",""
"1324","lemahdj01","CHN","COL","COL","COL","COL","COL","","","","",""
"1325","leonar01","OAK","TOR","","","","","","","","",""
"1326","leonedo01","SEA","SEA","ARI","ARI","","","","","","",""
"1327","leonsa01","WAS","WAS","WAS","BOS","BOS","","","","","",""
"1328","lerouch01","PIT","PIT","PIT","NYA","","","","","","",""
"1329","lerudst01","PHI","PHI","","","","","","","","",""
"1330","lestejo01","BOS","BOS","BOS","BOS","OAK","CHN","CHN","","","",""
"1331","lewisco01","TEX","TEX","TEX","TEX","TEX","","","","","",""
"1332","lewisfr02","CIN","NYN","","","","","","","","",""
"1333","lewisro01","TOR","","","","","","","","","",""
"1334","liberad01","LAN","LAN","","","","","","","","",""
"1335","liddial01","SEA","SEA","SEA","","","","","","","",""
"1336","lidgebr01","PHI","WAS","","","","","","","","",""
"1337","lightpa01","BOS","MIN","","","","","","","","",""
"1338","lillibr01","CHA","CHA","BOS","CLE","CHN","NYA","","","","",""
"1339","lillyte01","LAN","LAN","LAN","","","","","","","",""
"1340","limch01","CHN","","","","","","","","","",""
"1341","linceti01","SFN","SFN","SFN","SFN","SFN","LAA","","","","",""
"1342","linch01","BOS","","","","","","","","","",""
"1343","lincobr01","PIT","PIT","TOR","TOR","PHI","","","","","",""
"1344","lindad01","TOR","TOR","TOR","TOR","MIL","SEA","","","","",""
"1345","lindbjo01","LAN","LAN","PHI","TEX","OAK","","","","","",""
"1346","lindgja01","NYA","","","","","","","","","",""
"1347","lindofr01","CLE","CLE","","","","","","","","",""
"1348","lindsma01","COL","BAL","ARI","CHA","CHA","","","","","",""
"1349","lindssh01","CHA","","","","","","","","","",""
"1350","linebsc01","ATL","","","","","","","","","",""
"1351","liriafr01","MIN","MIN","CHA","PIT","PIT","PIT","PIT","TOR","","",""
"1352","liriary01","SDN","","","","","","","","","",""
"1353","litscje01","TOR","","","","","","","","","",""
"1354","lizra01","PIT","","","","","","","","","",""
"1355","lobatjo01","TBA","TBA","TBA","WAS","WAS","WAS","","","","",""
"1356","lobstky01","DET","DET","PIT","","","","","","","",""
"1357","loch02","HOU","","","","","","","","","",""
"1358","lockeje01","PIT","PIT","PIT","PIT","PIT","PIT","","","","",""
"1359","loeka01","MIL","MIL","SEA","CHN","ATL","","","","","",""
